anio;provincia;provincia_id;partido_departamento;partido_departamento_id;chivos;cabras;cabritos;capones;cabrillas_chivitos;total_caprinos
2017;Cordoba;14;Cruz del Eje;028;919;14972;2568;4;527;1899
2018;Cordoba;14;Cruz del Eje;028;956;15298;2995;5;538;19792
2019;Cordoba;14;Cruz del Eje;028;960;1505;3024;5;659;19698
2008;Cordoba;14;General Roca;035;204;431;30;;;665
2009;Cordoba;14;General Roca;035;168;478;59;;;705
2010;Cordoba;14;General Roca;035;123;285;;2;12;422
2011;Cordoba;14;General Roca;035;132;304;5;2;12;455
2012;Cordoba;14;General Roca;035;180;648;35;2;12;877
2013;Cordoba;14;General Roca;035;221;862;170;10;12;1275
2014;Cordoba;14;General Roca;035;228;893;163;10;43;1337
2015;Cordoba;14;General Roca;035;243;1018;230;14;87;1592
2016;Cordoba;14;General Roca;035;234;1009;276;30;89;1638
2017;Cordoba;14;General Roca;035;242;991;283;57;90;1663
2018;Cordoba;14;General Roca;035;230;1044;297;143;92;1806
2019;Cordoba;14;General Roca;035;230;105;322;166;87;1855
2008;Cordoba;14;General San Martin;042;981;896;296;;;2173
2009;Cordoba;14;General San Martin;042;172;1109;389;;;167
2010;Cordoba;14;General San Martin;042;155;971;301;5;3;1435
2011;Cordoba;14;General San Martin;042;155;944;438;2;;1539
2012;Cordoba;14;General San Martin;042;237;1018;272;2;10;1539
2013;Cordoba;14;General San Martin;042;190;1261;429;2;11;1893
2014;Cordoba;14;General San Martin;042;238;1119;868;2;11;2238
2015;Cordoba;14;General San Martin;042;226;1532;537;2;27;2324
2016;Cordoba;14;General San Martin;042;242;1408;707;7;17;2381
2017;Cordoba;14;General San Martin;042;260;1733;631;8;19;2651
2018;Cordoba;14;General San Martin;042;306;1866;554;9;22;2757
2019;Cordoba;14;General San Martin;042;288;1977;827;9;70;3171
2008;Cordoba;14;Ischilin;049;9681;29743;8581;;;48005
2009;Cordoba;14;Ischilin;049;484;8075;6539;;;15098
2010;Cordoba;14;Ischilin;049;601;8543;5661;;92;14897
2011;Cordoba;14;Ischilin;049;658;8414;4482;;153;13707
2012;Cordoba;14;Ischilin;049;536;7735;4657;;130;13058
2013;Cordoba;14;Ischilin;049;576;8047;4327;;139;13089
2014;Cordoba;14;Ischilin;049;599;8014;5095;2;143;13853
2015;Cordoba;14;Ischilin;049;571;7956;8379;2;195;17103
2016;Cordoba;14;Ischilin;049;579;7709;1126;2;405;19955
2017;Cordoba;14;Ischilin;049;584;7445;12383;2;405;20819
2018;Cordoba;14;Ischilin;049;613;7677;12311;2;421;21024
2019;Cordoba;14;Ischilin;049;612;7732;13362;2;456;22164
2008;Cordoba;14;Juarez Celman;056;256;885;318;;;1459
2009;Cordoba;14;Juarez Celman;056;742;986;222;;;195
2010;Cordoba;14;Juarez Celman;056;193;1137;301;7;5;1643
2011;Cordoba;14;Juarez Celman;056;507;109;236;12;5;185
2012;Cordoba;14;Juarez Celman;056;266;1141;300;25;22;1754
2013;Cordoba;14;Juarez Celman;056;201;1249;400;25;24;1899
2014;Cordoba;14;Juarez Celman;056;210;1414;482;27;30;2163
2015;Cordoba;14;Juarez Celman;056;220;1366;465;27;34;2112
2016;Cordoba;14;Juarez Celman;056;231;1437;614;29;35;2346
2017;Cordoba;14;Juarez Celman;056;221;1455;552;29;53;231
2018;Cordoba;14;Juarez Celman;056;305;1729;653;29;54;277
2019;Cordoba;14;Juarez Celman;056;304;1643;666;24;57;2694
2008;Cordoba;14;Marcos Juarez;063;226;375;143;;;744
2009;Cordoba;14;Marcos Juarez;063;206;443;202;;;851
2010;Cordoba;14;Marcos Juarez;063;175;277;129;;;581
2011;Cordoba;14;Marcos Juarez;063;208;323;141;;;672
2012;Cordoba;14;Marcos Juarez;063;184;339;155;;;678
2013;Cordoba;14;Marcos Juarez;063;200;441;163;;31;835
2014;Cordoba;14;Marcos Juarez;063;219;486;210;1;28;944
2015;Cordoba;14;Marcos Juarez;063;247;538;222;4;46;1057
2016;Cordoba;14;Marcos Juarez;063;268;586;261;4;41;116
2017;Cordoba;14;Marcos Juarez;063;259;673;274;4;54;1264
2018;Cordoba;14;Marcos Juarez;063;239;727;267;4;78;1315
2019;Cordoba;14;Marcos Juarez;063;232;732;329;6;119;1418
2008;Cordoba;14;Minas;070;362;10814;102;;;11278
2009;Cordoba;14;Minas;070;611;10125;229;;;10965
2010;Cordoba;14;Minas;070;533;9793;142;;;10468
2011;Cordoba;14;Minas;070;372;9224;107;;;9703
2012;Cordoba;14;Minas;070;511;8496;111;40;;9158
2013;Cordoba;14;Minas;070;482;9649;267;40;78;10516
2014;Cordoba;14;Minas;070;488;9384;284;40;44;1024
2015;Cordoba;14;Minas;070;521;9614;391;40;44;1061
2016;Cordoba;14;Minas;070;565;11012;395;40;145;12157
2017;Cordoba;14;Minas;070;575;10834;405;40;145;11999
2018;Cordoba;14;Minas;070;588;11158;440;44;145;12375
2019;Cordoba;14;Minas;070;573;10886;429;44;145;12077
2008;Cordoba;14;Pocho;077;2295;13445;109;;;1683
2009;Cordoba;14;Pocho;077;139;1264;1246;;;15276
2010;Cordoba;14;Pocho;077;1044;1299;676;;;1471
2011;Cordoba;14;Pocho;077;886;11412;1016;;8;13322
2012;Cordoba;14;Pocho;077;927;12305;3092;;173;16497
2013;Cordoba;14;Pocho;077;890;11452;699;50;404;19786
2014;Cordoba;14;Pocho;077;781;11617;6135;50;188;18771
2015;Cordoba;14;Pocho;077;796;11849;9709;50;61;22465
2016;Cordoba;14;Pocho;077;793;11754;6979;40;33;19599
2017;Cordoba;14;Pocho;077;822;11757;4585;34;33;17231
2018;Cordoba;14;Pocho;077;1102;11609;4145;30;91;16977
2019;Cordoba;14;Pocho;077;883;1211;4061;27;420;17501
2008;Cordoba;14;Presidente Roque Saenz Peña;084;159;111;;;;270
2009;Cordoba;14;Presidente Roque Saenz Peña;084;80;214;42;;;336
2010;Cordoba;14;Presidente Roque Saenz Peña;084;98;306;15;1;1;421
2011;Cordoba;14;Presidente Roque Saenz Peña;084;121;320;94;2;1;538
2012;Cordoba;14;Presidente Roque Saenz Peña;084;141;352;76;2;1;572
2013;Cordoba;14;Presidente Roque Saenz Peña;084;120;526;87;2;1;736
2014;Cordoba;14;Presidente Roque Saenz Peña;084;144;640;94;56;1;935
2015;Cordoba;14;Presidente Roque Saenz Peña;084;136;726;100;59;1;1022
2016;Cordoba;14;Presidente Roque Saenz Peña;084;138;869;115;60;9;1191
2017;Cordoba;14;Presidente Roque Saenz Peña;084;167;898;111;64;9;1249
2018;Cordoba;14;Presidente Roque Saenz Peña;084;180;958;126;64;9;1337
2019;Cordoba;14;Presidente Roque Saenz Peña;084;180;965;147;74;9;1375
2008;Cordoba;14;Punilla;091;960;2469;512;;;3941
2009;Cordoba;14;Punilla;091;406;2549;642;;;3597
2010;Cordoba;14;Punilla;091;358;3119;474;;12;3963
2011;Cordoba;14;Punilla;091;445;2677;492;;47;3661
2012;Cordoba;14;Punilla;091;343;3042;861;;14;426
2013;Cordoba;14;Punilla;091;366;3414;1604;18;14;5416
2014;Cordoba;14;Punilla;091;375;3662;1155;18;195;5405
2015;Cordoba;14;Punilla;091;376;3603;1234;18;107;5338
2016;Cordoba;14;Punilla;091;370;366;1523;19;63;5635
2017;Cordoba;14;Punilla;091;427;3882;1529;20;64;5922
2018;Cordoba;14;Punilla;091;419;3993;1654;38;89;6193
2019;Cordoba;14;Punilla;091;422;397;149;39;88;6009
2008;Cordoba;14;Rio Cuarto;098;1822;103;379;;;3231
2009;Cordoba;14;Rio Cuarto;098;1202;1586;395;;;3183
2010;Cordoba;14;Rio Cuarto;098;1034;1497;441;2;;2974
2011;Cordoba;14;Rio Cuarto;098;1488;1529;622;;;3639
2012;Cordoba;14;Rio Cuarto;098;1435;1953;794;;10;4192
2013;Cordoba;14;Rio Cuarto;098;1493;2056;854;3;18;4424
2014;Cordoba;14;Rio Cuarto;098;1561;2223;920;3;49;4756
2015;Cordoba;14;Rio Cuarto;098;1524;2216;878;3;49;467
2016;Cordoba;14;Rio Cuarto;098;1459;2447;996;6;75;4983
2017;Cordoba;14;Rio Cuarto;098;147;2693;1127;9;92;5391
2018;Cordoba;14;Rio Cuarto;098;147;282;1217;23;144;5674
2019;Cordoba;14;Rio Cuarto;098;1381;3159;1313;64;152;6069
2008;Cordoba;14;Rio Primero;105;405;2885;589;;;3879
2009;Cordoba;14;Rio Primero;105;331;2522;435;;;3288
2010;Cordoba;14;Rio Primero;105;401;2337;472;3;;3213
2011;Cordoba;14;Rio Primero;105;479;2663;724;4;;387
2012;Cordoba;14;Rio Primero;105;331;292;503;6;;376
2013;Cordoba;14;Rio Primero;105;300;3056;613;43;;4012
2014;Cordoba;14;Rio Primero;105;326;3055;724;41;;4146
2015;Cordoba;14;Rio Primero;105;350;3063;925;41;;4379
2016;Cordoba;14;Rio Primero;105;372;3099;935;43;2;4451
2017;Cordoba;14;Rio Primero;105;388;3138;966;34;2;4528
2018;Cordoba;14;Rio Primero;105;378;3026;920;48;2;4374
2019;Cordoba;14;Rio Primero;105;416;3129;1018;48;2;4613
2008;Cordoba;14;Rio Seco;112;2129;15425;335;;;17889
2009;Cordoba;14;Rio Seco;112;1097;14596;194;;;15887
2010;Cordoba;14;Rio Seco;112;1298;1485;268;;;16416
2011;Cordoba;14;Rio Seco;112;930;13537;177;;30;14674
2012;Cordoba;14;Rio Seco;112;745;8976;306;;73;101
2013;Cordoba;14;Rio Seco;112;666;11426;1607;22;1319;1504
2014;Cordoba;14;Rio Seco;112;873;12586;2445;70;1415;17389
2015;Cordoba;14;Rio Seco;112;827;12359;2897;83;1783;17949
2016;Cordoba;14;Rio Seco;112;883;12705;2668;99;168;18035
2017;Cordoba;14;Rio Seco;112;852;12574;3137;136;1534;18233
2018;Cordoba;14;Rio Seco;112;862;11542;2829;202;159;17025
2019;Cordoba;14;Rio Seco;112;891;1234;2901;238;171;1808
2008;Cordoba;14;Rio Segundo;119;401;1096;313;;;181
2009;Cordoba;14;Rio Segundo;119;239;1245;438;;2;1924
2010;Cordoba;14;Rio Segundo;119;284;1085;323;4;;1696
2011;Cordoba;14;Rio Segundo;119;268;1057;262;4;;1591
2012;Cordoba;14;Rio Segundo;119;278;1265;500;12;4;2059
2013;Cordoba;14;Rio Segundo;119;267;146;615;12;4;2358
2014;Cordoba;14;Rio Segundo;119;265;1515;698;12;45;2535
2015;Cordoba;14;Rio Segundo;119;293;1709;749;12;45;2808
2016;Cordoba;14;Rio Segundo;119;271;1709;801;8;49;2838
2017;Cordoba;14;Rio Segundo;119;283;1677;853;88;49;295
2018;Cordoba;14;Rio Segundo;119;309;1986;995;88;74;3452
2019;Cordoba;14;Rio Segundo;119;335;2036;976;93;72;3512
2008;Cordoba;14;San Alberto;126;152;8737;771;;;11028
2009;Cordoba;14;San Alberto;126;1015;7922;678;;;9615
2010;Cordoba;14;San Alberto;126;787;8166;806;;;9759
2011;Cordoba;14;San Alberto;126;822;7162;1099;;;9083
2012;Cordoba;14;San Alberto;126;865;7178;1287;;2;9332
2013;Cordoba;14;San Alberto;126;643;6296;1315;;8;8262
2014;Cordoba;14;San Alberto;126;536;6556;1229;;8;8329
2015;Cordoba;14;San Alberto;126;567;6475;1573;;22;8637
2016;Cordoba;14;San Alberto;126;559;7294;12685;;248;20786
2017;Cordoba;14;San Alberto;126;687;7177;17613;;1021;26498
2018;Cordoba;14;San Alberto;126;602;7707;17797;;2257;28363
2019;Cordoba;14;San Alberto;126;615;757;13547;;4443;26175
2008;Cordoba;14;San Javier;133;606;2613;47;;;3266
2009;Cordoba;14;San Javier;133;497;2619;240;;;3356
2010;Cordoba;14;San Javier;133;318;232;205;;;2843
2011;Cordoba;14;San Javier;133;479;3078;352;;22;3931
2012;Cordoba;14;San Javier;133;299;3299;346;;22;3966
2013;Cordoba;14;San Javier;133;262;274;221;5;33;3261
2014;Cordoba;14;San Javier;133;267;2695;374;5;33;3374
2015;Cordoba;14;San Javier;133;290;2703;549;5;33;358
2016;Cordoba;14;San Javier;133;628;2652;753;15;133;4181
2017;Cordoba;14;San Javier;133;520;2665;776;2;126;4089
2018;Cordoba;14;San Javier;133;234;2903;1142;10;173;4462
2019;Cordoba;14;San Javier;133;250;3158;1478;;241;5127
2008;Cordoba;14;San Justo;140;2029;1428;713;;;417
2009;Cordoba;14;San Justo;140;1007;1921;799;;;3727
2010;Cordoba;14;San Justo;140;853;1924;842;;;3619
2011;Cordoba;14;San Justo;140;832;1753;743;;;3328
2012;Cordoba;14;San Justo;140;1395;1866;754;4;;4019
2013;Cordoba;14;San Justo;140;1033;2618;1044;11;7;4713
2014;Cordoba;14;San Justo;140;1031;3181;1417;13;11;5653
2015;Cordoba;14;San Justo;140;1002;3279;1731;62;37;6111
2016;Cordoba;14;San Justo;140;1036;3224;1631;81;48;602
2017;Cordoba;14;San Justo;140;1234;3563;163;268;71;6766
2018;Cordoba;14;San Justo;140;1325;3818;1767;264;162;7336
2019;Cordoba;14;San Justo;140;1263;4013;1912;138;222;7548
2008;Cordoba;14;Santa Maria;147;75;1091;49;;;1215
2009;Cordoba;14;Santa Maria;147;152;1121;178;;;1451
2010;Cordoba;14;Santa Maria;147;181;1094;315;;;159
2011;Cordoba;14;Santa Maria;147;254;1231;229;;;1714
2012;Cordoba;14;Santa Maria;147;104;141;288;7;20;1829
2013;Cordoba;14;Santa Maria;147;123;1595;462;7;20;2207
2014;Cordoba;14;Santa Maria;147;130;1685;588;7;32;2442
2015;Cordoba;14;Santa Maria;147;142;1663;666;7;40;2518
2016;Cordoba;14;Santa Maria;147;133;1736;651;7;40;2567
2017;Cordoba;14;Santa Maria;147;139;1828;731;7;53;2758
2018;Cordoba;14;Santa Maria;147;140;1845;616;8;71;268
2019;Cordoba;14;Santa Maria;147;154;194;635;8;71;2808
2008;Cordoba;14;Sobremonte;154;610;3972;103;;;4685
2009;Cordoba;14;Sobremonte;154;433;3972;66;;;4471
2010;Cordoba;14;Sobremonte;154;283;3765;31;;;4079
2011;Cordoba;14;Sobremonte;154;239;3723;1;;;3963
2012;Cordoba;14;Sobremonte;154;218;3744;16;;;3978
2013;Cordoba;14;Sobremonte;154;256;3774;86;1;100;4217
2014;Cordoba;14;Sobremonte;154;228;3515;84;1;104;3932
2015;Cordoba;14;Sobremonte;154;227;3492;153;1;197;407
2016;Cordoba;14;Sobremonte;154;235;3411;202;2;243;4093
2017;Cordoba;14;Sobremonte;154;230;3319;252;3;249;4053
2018;Cordoba;14;Sobremonte;154;244;3546;286;3;267;4346
2019;Cordoba;14;Sobremonte;154;251;3564;258;3;276;4352
2008;Cordoba;14;Tercero Arriba;161;420;1155;91;;;1666
2009;Cordoba;14;Tercero Arriba;161;306;889;197;;;1392
2010;Cordoba;14;Tercero Arriba;161;304;811;180;;;1295
2011;Cordoba;14;Tercero Arriba;161;895;773;184;20;;1872
2012;Cordoba;14;Tercero Arriba;161;386;869;184;1;52;1492
2013;Cordoba;14;Tercero Arriba;161;382;1118;250;1;52;1803
2014;Cordoba;14;Tercero Arriba;161;402;1151;318;1;53;1925
2015;Cordoba;14;Tercero Arriba;161;389;1244;321;1;53;2008
2016;Cordoba;14;Tercero Arriba;161;395;1273;355;1;53;2077
2017;Cordoba;14;Tercero Arriba;161;377;1271;321;1;3;1973
2018;Cordoba;14;Tercero Arriba;161;400;1353;393;1;3;215
2019;Cordoba;14;Tercero Arriba;161;415;1389;370;6;3;2183
2008;Cordoba;14;Totoral;168;206;653;20;;;879
2009;Cordoba;14;Totoral;168;250;860;42;;;1152
2010;Cordoba;14;Totoral;168;265;940;42;;;1247
2011;Cordoba;14;Totoral;168;334;1062;42;;;1438
2012;Cordoba;14;Totoral;168;271;1003;28;;;1302
2013;Cordoba;14;Totoral;168;255;962;111;1;;1329
2014;Cordoba;14;Totoral;168;272;944;139;1;7;1363
2015;Cordoba;14;Totoral;168;261;1058;174;60;24;1577
2016;Cordoba;14;Totoral;168;273;1154;193;60;30;171
2017;Cordoba;14;Totoral;168;292;1268;200;62;43;1865
2018;Cordoba;14;Totoral;168;292;1282;167;63;43;1847
2019;Cordoba;14;Totoral;168;297;1295;180;63;51;1886
2008;Cordoba;14;Tulumba;175;1248;9001;224;;;10473
2009;Cordoba;14;Tulumba;175;904;8624;226;;;9754
2010;Cordoba;14;Tulumba;175;895;8202;193;;;929
2011;Cordoba;14;Tulumba;175;1197;7703;316;;;9216
2012;Cordoba;14;Tulumba;175;101;8572;326;1;;9909
2013;Cordoba;14;Tulumba;175;738;8545;530;4;323;1014
2014;Cordoba;14;Tulumba;175;756;9184;644;5;308;10897
2015;Cordoba;14;Tulumba;175;742;9432;651;9;329;11163
2016;Cordoba;14;Tulumba;175;774;9416;740;9;330;11269
2017;Cordoba;14;Tulumba;175;770;9151;757;9;278;10965
2018;Cordoba;14;Tulumba;175;717;8711;767;9;319;10523
2019;Cordoba;14;Tulumba;175;755;889;777;8;302;10732
2008;Cordoba;14;Union;182;428;912;568;;;1908
2009;Cordoba;14;Union;182;384;1299;534;;;2217
2010;Cordoba;14;Union;182;522;1646;511;2;13;2694
2011;Cordoba;14;Union;182;654;1735;576;2;11;2978
2012;Cordoba;14;Union;182;621;1776;816;40;3;3256
2013;Cordoba;14;Union;182;858;2122;786;40;3;3809
2014;Cordoba;14;Union;182;607;2058;1015;40;3;3723
2015;Cordoba;14;Union;182;545;2076;1026;40;3;369
2016;Cordoba;14;Union;182;451;2225;1011;43;5;3735
2017;Cordoba;14;Union;182;405;2593;1268;53;82;4401
2018;Cordoba;14;Union;182;475;2763;134;8;107;4693
2019;Cordoba;14;Union;182;490;2974;1412;22;101;4999
2008;Corrientes;18;Bella Vista;007;30;49;15;;;94
2009;Corrientes;18;Bella Vista;007;41;107;35;;;183
2010;Corrientes;18;Bella Vista;007;35;141;61;10;7;254
2011;Corrientes;18;Bella Vista;007;208;146;41;5;4;404
2012;Corrientes;18;Bella Vista;007;27;142;60;8;10;247
2013;Corrientes;18;Bella Vista;007;24;207;79;23;32;365
2014;Corrientes;18;Bella Vista;007;27;220;93;23;35;398
2015;Corrientes;18;Bella Vista;007;168;197;90;26;57;538
2016;Corrientes;18;Bella Vista;007;88;365;129;30;74;686
2017;Corrientes;18;Bella Vista;007;102;350;115;42;119;728
2018;Corrientes;18;Bella Vista;007;103;402;149;50;107;811
2019;Corrientes;18;Bella Vista;007;103;372;155;62;116;808
2008;Corrientes;18;Beron de Astrada;014;41;58;8;;;107
2009;Corrientes;18;Beron de Astrada;014;31;112;;;;143
2010;Corrientes;18;Beron de Astrada;014;38;129;;;;167
2011;Corrientes;18;Beron de Astrada;014;18;129;1;;;148
2012;Corrientes;18;Beron de Astrada;014;19;203;;;;222
2013;Corrientes;18;Beron de Astrada;014;35;193;;;;228
2014;Corrientes;18;Beron de Astrada;014;44;196;;;;240
2015;Corrientes;18;Beron de Astrada;014;74;178;;;;252
2016;Corrientes;18;Beron de Astrada;014;58;106;20;1;36;221
2017;Corrientes;18;Beron de Astrada;014;49;124;30;1;21;225
2018;Corrientes;18;Beron de Astrada;014;48;94;28;8;24;202
2019;Corrientes;18;Beron de Astrada;014;47;80;34;8;21;190
2008;Corrientes;18;Capital;021;112;199;7;;;318
2009;Corrientes;18;Capital;021;199;276;8;;;483
2010;Corrientes;18;Capital;021;250;247;;;31;528
2011;Corrientes;18;Capital;021;221;316;1;;6;544
2012;Corrientes;18;Capital;021;351;372;3;1;211;938
2013;Corrientes;18;Capital;021;322;551;13;1;447;1334
2014;Corrientes;18;Capital;021;359;502;4;1;625;1491
2015;Corrientes;18;Capital;021;769;502;4;1;662;1938
2016;Corrientes;18;Capital;021;402;470;24;6;511;1413
2017;Corrientes;18;Capital;021;265;543;97;8;476;1389
2018;Corrientes;18;Capital;021;271;546;89;9;464;1379
2019;Corrientes;18;Capital;021;266;462;90;10;463;1291
2008;Corrientes;18;Concepcion;028;145;143;25;;;313
2009;Corrientes;18;Concepcion;028;76;379;;;;455
2010;Corrientes;18;Concepcion;028;37;208;;2;;247
2011;Corrientes;18;Concepcion;028;40;218;;;;258
2012;Corrientes;18;Concepcion;028;58;325;28;;;411
2013;Corrientes;18;Concepcion;028;53;456;56;5;60;630
2014;Corrientes;18;Concepcion;028;62;509;89;5;74;739
2015;Corrientes;18;Concepcion;028;411;599;89;5;74;1178
2016;Corrientes;18;Concepcion;028;192;534;88;10;92;916
2017;Corrientes;18;Concepcion;028;160;501;100;11;92;864
2018;Corrientes;18;Concepcion;028;153;440;107;11;101;812
2019;Corrientes;18;Concepcion;028;156;439;109;10;99;813
2008;Corrientes;18;Curuzu Cuatia;035;55;166;91;;;312
2009;Corrientes;18;Curuzu Cuatia;035;76;330;54;;;460
2010;Corrientes;18;Curuzu Cuatia;035;64;92;71;;;227
2011;Corrientes;18;Curuzu Cuatia;035;27;177;1;4;40;249
2012;Corrientes;18;Curuzu Cuatia;035;281;765;112;3;33;1194
2013;Corrientes;18;Curuzu Cuatia;035;370;1061;203;6;143;1783
2014;Corrientes;18;Curuzu Cuatia;035;389;1373;225;6;90;2083
2015;Corrientes;18;Curuzu Cuatia;035;1299;1272;195;6;60;2832
2016;Corrientes;18;Curuzu Cuatia;035;870;1426;360;18;181;2855
2017;Corrientes;18;Curuzu Cuatia;035;835;164;425;105;345;335
2018;Corrientes;18;Curuzu Cuatia;035;866;1621;447;151;245;333
2019;Corrientes;18;Curuzu Cuatia;035;792;166;433;142;415;3442
2008;Corrientes;18;Empedrado;042;1462;1133;6;;;2601
2009;Corrientes;18;Empedrado;042;2494;342;;;;2836
2010;Corrientes;18;Empedrado;042;3016;197;;;;3213
2011;Corrientes;18;Empedrado;042;3113;273;;;;3386
2012;Corrientes;18;Empedrado;042;2606;1047;16;19;24;3712
2013;Corrientes;18;Empedrado;042;3115;1266;38;17;21;4457
2014;Corrientes;18;Empedrado;042;284;1618;38;17;21;4534
2015;Corrientes;18;Empedrado;042;3741;17;38;20;28;5527
2016;Corrientes;18;Empedrado;042;144;2388;501;121;579;5029
2017;Corrientes;18;Empedrado;042;1018;2398;600;157;773;4946
2018;Corrientes;18;Empedrado;042;1;2381;647;165;729;4922
2019;Corrientes;18;Empedrado;042;919;2193;741;179;861;4893
2008;Corrientes;18;Esquina;049;508;685;243;;;1436
2009;Corrientes;18;Esquina;049;812;952;285;;10;2059
2010;Corrientes;18;Esquina;049;1009;699;594;35;;2337
2011;Corrientes;18;Esquina;049;1099;936;512;30;;2577
2012;Corrientes;18;Esquina;049;1371;1876;805;100;22;4174
2013;Corrientes;18;Esquina;049;1565;3065;1288;210;49;6177
2014;Corrientes;18;Esquina;049;1859;3425;1582;220;102;7188
2015;Corrientes;18;Esquina;049;3911;338;157;228;123;9212
2016;Corrientes;18;Esquina;049;2084;3712;1534;258;479;8067
2017;Corrientes;18;Esquina;049;1722;3706;1486;316;688;7918
2018;Corrientes;18;Esquina;049;1544;3648;1493;332;926;7943
2019;Corrientes;18;Esquina;049;1485;3821;1679;335;999;8319
2008;Corrientes;18;General Alvear;056;58;152;;;;210
2009;Corrientes;18;General Alvear;056;41;99;;;;140
2010;Corrientes;18;General Alvear;056;44;76;10;;;130
2011;Corrientes;18;General Alvear;056;15;129;;;;144
2012;Corrientes;18;General Alvear;056;63;143;;;20;226
2013;Corrientes;18;General Alvear;056;67;212;23;;20;322
2014;Corrientes;18;General Alvear;056;68;196;23;;20;307
2015;Corrientes;18;General Alvear;056;265;195;23;;20;503
2016;Corrientes;18;General Alvear;056;210;181;40;;77;508
2017;Corrientes;18;General Alvear;056;201;217;42;;89;549
2018;Corrientes;18;General Alvear;056;206;214;29;5;62;516
2019;Corrientes;18;General Alvear;056;202;201;46;7;71;527
2008;Corrientes;18;General Paz;063;519;1342;53;;;1914
2009;Corrientes;18;General Paz;063;500;1717;30;;;2247
2010;Corrientes;18;General Paz;063;576;1871;60;21;17;2545
2011;Corrientes;18;General Paz;063;489;1579;50;7;40;2165
2012;Corrientes;18;General Paz;063;673;1677;63;7;10;243
2013;Corrientes;18;General Paz;063;1085;1734;177;32;109;3137
2014;Corrientes;18;General Paz;063;1633;1963;178;42;129;3945
2015;Corrientes;18;General Paz;063;2676;1915;178;42;129;494
2016;Corrientes;18;General Paz;063;1239;1956;380;64;504;4143
2017;Corrientes;18;General Paz;063;892;2101;494;124;464;4075
2018;Corrientes;18;General Paz;063;872;1934;455;145;469;3875
2019;Corrientes;18;General Paz;063;855;2196;517;163;498;4229
2008;Corrientes;18;Goya;070;123;570;261;;;2061
2009;Corrientes;18;Goya;070;1461;767;228;7;;2463
2010;Corrientes;18;Goya;070;659;1797;259;41;38;2794
2011;Corrientes;18;Goya;070;429;1574;443;194;90;273
2012;Corrientes;18;Goya;070;412;1484;643;142;100;2781
2013;Corrientes;18;Goya;070;964;2319;744;195;145;4367
2014;Corrientes;18;Goya;070;1102;2483;803;263;140;4791
2015;Corrientes;18;Goya;070;295;2436;778;253;140;6557
2016;Corrientes;18;Goya;070;199;2698;833;266;296;6083
2017;Corrientes;18;Goya;070;1945;2723;912;274;346;62
2018;Corrientes;18;Goya;070;1762;2669;933;270;390;6024
2019;Corrientes;18;Goya;070;1715;2793;992;288;398;6186
2008;Corrientes;18;Itati;077;142;379;;;;521
